1,2c,2023-09-01,Mensualidad,6,0,0,0
1,3a,2019-10-01,Mensualidad,10,0,0,0
1,3a,2019-11-01,Mensualidad,10,0,0,0
1,3a,2019-12-01,Mensualidad,10,0,0,0
1,3a,2020-01-01,Mensualidad,10,0,0,0
1,3a,2020-02-01,Mensualidad,10,0,0,0
1,3a,2020-03-01,Mensualidad,10,0,0,0
1,3a,2020-04-01,Mensualidad,10,0,0,0
1,3a,2020-05-01,Mensualidad,10,0,0,0
1,3a,2020-06-01,Mensualidad,10,0,0,0
1,3a,2020-07-01,Mensualidad,10,0,0,0
1,3a,2020-08-01,Mensualidad,10,0,0,0
1,3a,2020-09-01,Mensualidad,10,0,0,0
1,3a,2020-10-01,Mensualidad,10,0,0,0
1,3a,2020-11-01,Mensualidad,10,0,0,0
1,3a,2020-12-01,Mensualidad,10,0,0,0
1,3a,2021-01-01,Mensualidad,10,0,0,0
1,3a,2021-02-01,Mensualidad,10,0,0,0
1,3a,2021-03-01,Mensualidad,15,0,0,0
1,3a,2021-04-01,Mensualidad,15,0,0,0
1,3a,2021-05-01,Mensualidad,15,0,0,0
1,3a,2021-06-01,Mensualidad,15,0,0,0
1,3a,2021-07-01,Mensualidad,15,0,0,0
1,3a,2021-08-01,Mensualidad,10,0,0,0
1,3a,2021-09-01,Mensualidad,10,0,0,0
1,3a,2021-10-01,Mensualidad,15,0,0,0
1,3a,2021-11-01,Mensualidad,15,0,0,0
1,3a,2021-12-01,Mensualidad,15,0,0,0
1,3a,2022-01-01,Mensualidad,15,0,0,0
1,3a,2022-02-01,Mensualidad,15,0,0,0
1,3a,2022-03-01,Mensualidad,15,0,0,0
1,3a,2022-04-01,Mensualidad,15,0,0,0
1,3a,2022-05-01,Mensualidad,15,0,0,0
1,3a,2022-06-01,Mensualidad,15,0,0,0
1,3a,2022-07-01,Mensualidad,15,0,0,0
1,3a,2022-08-01,Mensualidad,20,0,0,0
1,3a,2022-09-01,Mensualidad,20,0,0,0
1,3a,2022-10-01,Mensualidad,20,0,0,0
1,3a,2022-11-01,Mensualidad,20,0,0,0
1,3a,2022-12-01,Mensualidad,20,0,0,0
1,3a,2023-01-01,Mensualidad,20,0,0,0
1,3a,2023-02-01,Mensualidad,20,0,0,0
1,3a,2023-03-01,Mensualidad,20,0,0,0
1,3a,2023-04-01,Mensualidad,20,0,0,0
1,3a,2023-05-01,Mensualidad,20,0,0,0
1,3a,2023-06-01,Mensualidad,20,0,0,0
1,3a,2023-07-01,Mensualidad,20,0,0,0
1,3a,2023-08-01,Mensualidad,20,0,0,0
1,3a,2023-09-01,Mensualidad,20,0,0,0
1,pbc,2022-01-01,Mensualidad,15,0,0,0
1,pbc,2022-02-01,Mensualidad,15,0,0,0
1,pbc,2022-03-01,Mensualidad,15,0,0,0
1,pbc,2022-04-01,Mensualidad,15,0,0,0
1,pbc,2022-05-01,Mensualidad,15,0,0,0
1,pbc,2022-06-01,Mensualidad,15,0,0,0
1,pbc,2022-07-01,Mensualidad,15,0,0,0
1,pbc,2022-08-01,Mensualidad,20,0,0,0
1,pbc,2022-09-01,Mensualidad,20,0,0,0
1,pbc,2022-10-01,Mensualidad,20,0,0,0
1,pbc,2022-11-01,Mensualidad,20,0,0,0
1,pbc,2022-12-01,Mensualidad,20,0,0,0
1,pbc,2023-01-01,Mensualidad,20,0,0,0
1,pbc,2023-02-01,Mensualidad,20,0,0,0
1,pbc,2023-03-01,Mensualidad,20,0,0,0
1,pbc,2023-04-01,Mensualidad,20,0,0,0
1,pbc,2023-05-01,Mensualidad,20,0,0,0
1,pbc,2023-06-01,Mensualidad,20,0,0,0
1,pbc,2023-07-01,Mensualidad,20,0,0,0
1,pbc,2023-08-01,Mensualidad,20,0,0,0
1,pbc,2023-09-01,Mensualidad,20,0,0,0
2,1c,2020-10-01,Mensualidad,10,0,0,0
2,1c,2020-11-01,Mensualidad,10,0,0,0
2,1c,2020-12-01,Mensualidad,10,0,0,0
2,1c,2021-01-01,Mensualidad,10,0,0,0
2,1c,2021-02-01,Mensualidad,10,0,0,0
2,1c,2021-03-01,Mensualidad,15,0,0,0
2,1c,2021-04-01,Mensualidad,15,0,0,0
2,1c,2021-05-01,Mensualidad,15,0,0,0
2,1c,2021-06-01,Mensualidad,15,0,0,0
2,1c,2021-07-01,Mensualidad,15,0,0,0
2,1c,2021-08-01,Mensualidad,10,0,0,0
2,1c,2021-09-01,Mensualidad,10,0,0,0
2,1c,2021-10-01,Mensualidad,15,0,0,0
2,1c,2021-11-01,Mensualidad,15,0,0,0
2,1c,2021-12-01,Mensualidad,15,0,0,0
2,1c,2022-01-01,Mensualidad,15,0,0,0
2,1c,2022-02-01,Mensualidad,15,0,0,0
2,1c,2022-03-01,Mensualidad,15,0,0,0
2,1c,2022-04-01,Mensualidad,15,0,0,0
2,1c,2022-05-01,Mensualidad,15,0,0,0
2,1c,2022-06-01,Mensualidad,15,0,0,0
2,1c,2022-07-01,Mensualidad,15,0,0,0
2,1c,2022-08-01,Mensualidad,20,0,0,0
2,1c,2022-09-01,Mensualidad,20,0,0,0
2,1c,2022-10-01,Mensualidad,20,0,0,0
2,1c,2022-11-01,Mensualidad,20,0,0,0
2,1c,2022-12-01,Mensualidad,20,0,0,0
2,1c,2023-01-01,Mensualidad,20,0,0,0
2,1c,2023-02-01,Mensualidad,20,0,0,0
2,1c,2023-03-01,Mensualidad,20,0,0,0
2,1c,2023-04-01,Mensualidad,20,0,0,0
2,1c,2023-05-01,Mensualidad,20,0,0,0
2,1c,2023-06-01,Mensualidad,20,0,0,0
2,1c,2023-07-01,Mensualidad,20,0,0,0
2,1c,2023-08-01,Mensualidad,20,0,0,0
2,1c,2023-09-01,Mensualidad,20,0,0,0
2,2a,2023-08-01,Mensualidad,20,0,0,0
2,2a,2023-09-01,Mensualidad,20,0,0,0
2,2b,2020-10-01,Mensualidad,10,0,0,0
2,2b,2020-11-01,Mensualidad,10,0,0,0
2,2b,2020-12-01,Mensualidad,10,0,0,0
2,2b,2021-01-01,Mensualidad,10,0,0,0
2,2b,2021-02-01,Mensualidad,10,0,0,0
2,2b,2021-03-01,Mensualidad,15,0,0,0
2,2b,2021-04-01,Mensualidad,15,0,0,0
2,2b,2021-05-01,Mensualidad,15,0,0,0
2,2b,2021-06-01,Mensualidad,15,0,0,0
2,2b,2021-07-01,Mensualidad,15,0,0,0
2,2b,2021-08-01,Mensualidad,10,0,0,0
2,2b,2021-09-01,Mensualidad,10,0,0,0
2,2b,2021-10-01,Mensualidad,15,0,0,0
2,2b,2021-11-01,Mensualidad,15,0,0,0
2,2b,2021-12-01,Mensualidad,15,0,0,0
2,2b,2022-01-01,Mensualidad,15,0,0,0
2,2b,2022-02-01,Mensualidad,15,0,0,0
2,2b,2022-03-01,Mensualidad,15,0,0,0
2,2b,2022-04-01,Mensualidad,15,0,0,0
2,2b,2022-05-01,Mensualidad,15,0,0,0
2,2b,2022-06-01,Mensualidad,15,0,0,0
2,2b,2022-07-01,Mensualidad,15,0,0,0
2,2b,2022-08-01,Mensualidad,20,0,0,0
2,2b,2022-09-01,Mensualidad,20,0,0,0
2,2b,2022-10-01,Mensualidad,20,0,0,0
2,2b,2022-11-01,Mensualidad,20,0,0,0
2,2b,2022-12-01,Mensualidad,20,0,0,0
2,2b,2023-01-01,Mensualidad,20,0,0,0
2,2b,2023-02-01,Mensualidad,20,0,0,0
2,2b,2023-03-01,Mensualidad,20,0,0,0
2,2b,2023-04-01,Mensualidad,20,0,0,0
2,2b,2023-05-01,Mensualidad,20,0,0,0
2,2b,2023-06-01,Mensualidad,20,0,0,0
2,2b,2023-07-01,Mensualidad,20,0,0,0
2,2b,2023-08-01,Mensualidad,20,0,0,0
2,2b,2023-09-01,Mensualidad,20,0,0,0
2,pba,2020-01-01,Mensualidad,10,0,0,0
2,pba,2020-02-01,Mensualidad,10,0,0,0
2,pba,2020-03-01,Mensualidad,10,0,0,0
2,pba,2020-04-01,Mensualidad,10,0,0,0
2,pba,2020-05-01,Mensualidad,10,0,0,0
2,pba,2020-06-01,Mensualidad,10,0,0,0
2,pba,2020-07-01,Mensualidad,10,0,0,0
2,pba,2020-08-01,Mensualidad,10,0,0,0
2,pba,2020-09-01,Mensualidad,10,0,0,0
2,pba,2020-10-01,Mensualidad,10,0,0,0
2,pba,2020-11-01,Mensualidad,10,0,0,0
2,pba,2020-12-01,Mensualidad,10,0,0,0
2,pba,2021-01-01,Mensualidad,10,0,0,0
2,pba,2021-02-01,Mensualidad,10,0,0,0
2,pba,2021-03-01,Mensualidad,15,0,0,0
2,pba,2021-04-01,Mensualidad,15,0,0,0
2,pba,2021-05-01,Mensualidad,15,0,0,0
2,pba,2021-06-01,Mensualidad,15,0,0,0
2,pba,2021-07-01,Mensualidad,15,0,0,0
2,pba,2021-08-01,Mensualidad,10,0,0,0
2,pba,2021-09-01,Mensualidad,10,0,0,0
2,pba,2021-10-01,Mensualidad,15,0,0,0
2,pba,2021-11-01,Mensualidad,15,0,0,0
2,pba,2021-12-01,Mensualidad,15,0,0,0
2,pba,2022-01-01,Mensualidad,15,0,0,0
2,pba,2022-02-01,Mensualidad,15,0,0,0
2,pba,2022-03-01,Mensualidad,15,0,0,0
2,pba,2022-04-01,Mensualidad,15,0,0,0
2,pba,2022-05-01,Mensualidad,15,0,0,0
2,pba,2022-06-01,Mensualidad,15,0,0,0
2,pba,2022-07-01,Mensualidad,15,0,0,0
2,pba,2022-08-01,Mensualidad,20,0,0,0
2,pba,2022-09-01,Mensualidad,20,0,0,0
2,pba,2022-10-01,Mensualidad,20,0,0,0
2,pba,2022-11-01,Mensualidad,20,0,0,0
2,pba,2022-12-01,Mensualidad,20,0,0,0
2,pba,2023-01-01,Mensualidad,20,0,0,0
2,pba,2023-02-01,Mensualidad,20,0,0,0
2,pba,2023-03-01,Mensualidad,20,0,0,0
2,pba,2023-04-01,Mensualidad,20,0,0,0
2,pba,2023-05-01,Mensualidad,20,0,0,0
2,pba,2023-06-01,Mensualidad,20,0,0,0
2,pba,2023-07-01,Mensualidad,20,0,0,0
2,pba,2023-08-01,Mensualidad,20,0,0,0
2,pba,2023-09-01,Mensualidad,20,0,0,0
3,1a,2017-10-01,Mensualidad,10,0,0,0
3,1a,2017-11-01,Mensualidad,10,0,0,0
3,1a,2017-12-01,Mensualidad,10,0,0,0
3,1a,2018-01-01,Mensualidad,10,0,0,0
3,1a,2018-02-01,Mensualidad,10,0,0,0
3,1a,2018-03-01,Mensualidad,10,0,0,0
3,1a,2018-04-01,Mensualidad,10,0,0,0
3,1a,2018-05-01,Mensualidad,10,0,0,0
3,1a,2018-06-01,Mensualidad,10,0,0,0
3,1a,2018-07-01,Mensualidad,10,0,0,0
3,1a,2018-08-01,Mensualidad,10,0,0,0
3,1a,2018-09-01,Mensualidad,10,0,0,0
3,1a,2018-10-01,Mensualidad,10,0,0,0
3,1a,2018-11-01,Mensualidad,10,0,0,0
3,1a,2018-12-01,Mensualidad,10,0,0,0
3,1a,2019-01-01,Mensualidad,10,0,0,0
3,1a,2019-02-01,Mensualidad,10,0,0,0
3,1a,2019-03-01,Mensualidad,10,0,0,0
3,1a,2019-04-01,Mensualidad,10,0,0,0
3,1a,2019-05-01,Mensualidad,10,0,0,0
3,1a,2019-06-01,Mensualidad,10,0,0,0
3,1a,2019-07-01,Mensualidad,10,0,0,0
3,1a,2019-08-01,Mensualidad,10,0,0,0
3,1a,2019-09-01,Mensualidad,10,0,0,0
3,1a,2019-10-01,Mensualidad,10,0,0,0
3,1a,2019-11-01,Mensualidad,10,0,0,0
3,1a,2019-12-01,Mensualidad,10,0,0,0
3,1a,2020-01-01,Mensualidad,10,0,0,0
3,1a,2020-02-01,Mensualidad,10,0,0,0
3,1a,2020-03-01,Mensualidad,10,0,0,0
3,1a,2020-04-01,Mensualidad,10,0,0,0
3,1a,2020-05-01,Mensualidad,10,0,0,0
3,1a,2020-06-01,Mensualidad,10,0,0,0
3,1a,2020-07-01,Mensualidad,10,0,0,0
3,1a,2020-08-01,Mensualidad,10,0,0,0
3,1a,2020-09-01,Mensualidad,10,0,0,0
3,1a,2020-10-01,Mensualidad,10,0,0,0
3,1a,2020-11-01,Mensualidad,10,0,0,0
3,1a,2020-12-01,Mensualidad,10,0,0,0
3,1a,2021-01-01,Mensualidad,10,0,0,0
3,1a,2021-02-01,Mensualidad,10,0,0,0
3,1a,2021-03-01,Mensualidad,15,0,0,0
3,1a,2021-04-01,Mensualidad,15,0,0,0
3,1a,2021-05-01,Mensualidad,15,0,0,0
3,1a,2021-06-01,Mensualidad,15,0,0,0
3,1a,2021-07-01,Mensualidad,15,0,0,0
3,1a,2021-08-01,Mensualidad,10,0,0,0
3,1a,2021-09-01,Mensualidad,10,0,0,0
3,1a,2021-10-01,Mensualidad,15,0,0,0
3,1a,2021-11-01,Mensualidad,15,0,0,0
3,1a,2021-12-01,Mensualidad,15,0,0,0
3,1a,2022-01-01,Mensualidad,15,0,0,0
3,1a,2022-02-01,Mensualidad,15,0,0,0
3,1a,2022-03-01,Mensualidad,15,0,0,0
3,1a,2022-04-01,Mensualidad,15,0,0,0
3,1a,2022-05-01,Mensualidad,15,0,0,0
3,1a,2022-06-01,Mensualidad,15,0,0,0
3,1a,2022-07-01,Mensualidad,15,0,0,0
3,1a,2022-08-01,Mensualidad,20,0,0,0
3,1a,2022-09-01,Mensualidad,20,0,0,0
3,1a,2022-10-01,Mensualidad,20,0,0,0
3,1a,2022-11-01,Mensualidad,20,0,0,0
3,1a,2022-12-01,Mensualidad,20,0,0,0
3,1a,2023-01-01,Mensualidad,20,0,0,0
3,1a,2023-02-01,Mensualidad,20,0,0,0
3,1a,2023-03-01,Mensualidad,20,0,0,0
3,1a,2023-04-01,Mensualidad,20,0,0,0
3,1a,2023-05-01,Mensualidad,20,0,0,0
3,1a,2023-06-01,Mensualidad,20,0,0,0
3,1a,2023-07-01,Mensualidad,20,0,0,0
3,1a,2023-08-01,Mensualidad,20,0,0,0
3,1a,2023-09-01,Mensualidad,20,0,0,0
3,3a,2023-04-01,Mensualidad,15,0,0,0
3,3a,2023-05-01,Mensualidad,20,0,0,0
3,pbc,2017-10-01,Mensualidad,10,0,0,0
3,pbc,2017-11-01,Mensualidad,10,0,0,0
3,pbc,2017-12-01,Mensualidad,10,0,0,0
3,pbc,2018-01-01,Mensualidad,10,0,0,0
3,pbc,2018-02-01,Mensualidad,10,0,0,0
3,pbc,2018-03-01,Mensualidad,10,0,0,0
3,pbc,2018-04-01,Mensualidad,10,0,0,0
3,pbc,2018-05-01,Mensualidad,10,0,0,0
3,pbc,2018-06-01,Mensualidad,10,0,0,0
3,pbc,2018-07-01,Mensualidad,10,0,0,0
3,pbc,2018-08-01,Mensualidad,10,0,0,0
3,pbc,2018-09-01,Mensualidad,10,0,0,0
3,pbc,2018-10-01,Mensualidad,10,0,0,0
3,pbc,2018-11-01,Mensualidad,10,0,0,0
3,pbc,2018-12-01,Mensualidad,10,0,0,0
3,pbc,2019-01-01,Mensualidad,10,0,0,0
3,pbc,2019-02-01,Mensualidad,10,0,0,0
3,pbc,2019-03-01,Mensualidad,10,0,0,0
3,pbc,2019-04-01,Mensualidad,10,0,0,0
3,pbc,2019-05-01,Mensualidad,10,0,0,0
3,pbc,2019-06-01,Mensualidad,10,0,0,0
3,pbc,2019-07-01,Mensualidad,10,0,0,0
3,pbc,2019-08-01,Mensualidad,10,0,0,0
3,pbc,2019-09-01,Mensualidad,10,0,0,0
3,pbc,2019-10-01,Mensualidad,10,0,0,0
3,pbc,2019-11-01,Mensualidad,10,0,0,0
3,pbc,2019-12-01,Mensualidad,10,0,0,0
3,pbc,2020-01-01,Mensualidad,10,0,0,0
3,pbc,2020-02-01,Mensualidad,10,0,0,0
3,pbc,2020-03-01,Mensualidad,10,0,0,0
3,pbc,2020-04-01,Mensualidad,10,0,0,0
3,pbc,2020-05-01,Mensualidad,10,0,0,0
3,pbc,2020-06-01,Mensualidad,10,0,0,0
3,pbc,2020-07-01,Mensualidad,10,0,0,0
3,pbc,2020-08-01,Mensualidad,10,0,0,0
3,pbc,2020-09-01,Mensualidad,10,0,0,0
3,pbc,2020-10-01,Mensualidad,10,0,0,0
3,pbc,2020-11-01,Mensualidad,10,0,0,0
3,pbc,2020-12-01,Mensualidad,10,0,0,0
3,pbc,2021-01-01,Mensualidad,10,0,0,0
3,pbc,2021-02-01,Mensualidad,10,0,0,0
3,pbc,2021-03-01,Mensualidad,15,0,0,0
3,pbc,2021-04-01,Mensualidad,15,0,0,0
3,pbc,2021-05-01,Mensualidad,15,0,0,0
3,pbc,2021-06-01,Mensualidad,15,0,0,0
3,pbc,2021-07-01,Mensualidad,15,0,0,0
3,pbc,2021-08-01,Mensualidad,10,0,0,0
3,pbc,2021-09-01,Mensualidad,10,0,0,0
3,pbc,2021-10-01,Mensualidad,15,0,0,0
3,pbc,2021-11-01,Mensualidad,15,0,0,0
3,pbc,2021-12-01,Mensualidad,15,0,0,0
3,pbc,2022-01-01,Mensualidad,15,0,0,0
3,pbc,2022-02-01,Mensualidad,15,0,0,0
3,pbc,2022-03-01,Mensualidad,15,0,0,0
3,pbc,2022-04-01,Mensualidad,15,0,0,0
3,pbc,2022-05-01,Mensualidad,15,0,0,0
3,pbc,2022-06-01,Mensualidad,15,0,0,0
3,pbc,2022-07-01,Mensualidad,15,0,0,0
3,pbc,2022-08-01,Mensualidad,20,0,0,0
3,pbc,2022-09-01,Mensualidad,20,0,0,0
3,pbc,2022-10-01,Mensualidad,20,0,0,0
3,pbc,2022-11-01,Mensualidad,20,0,0,0
3,pbc,2022-12-01,Mensualidad,20,0,0,0
3,pbc,2023-01-01,Mensualidad,20,0,0,0
3,pbc,2023-02-01,Mensualidad,20,0,0,0
3,pbc,2023-03-01,Mensualidad,20,0,0,0
3,pbc,2023-04-01,Mensualidad,20,0,0,0
3,pbc,2023-05-01,Mensualidad,20,0,0,0
3,pbc,2023-06-01,Mensualidad,20,0,0,0
3,pbc,2023-07-01,Mensualidad,20,0,0,0
3,pbc,2023-08-01,Mensualidad,20,0,0,0
3,pbc,2023-09-01,Mensualidad,20,0,0,0
4,1a,2021-12-01,Mensualidad,15,0,0,0
4,1a,2022-01-01,Mensualidad,15,0,0,0
4,1a,2022-02-01,Mensualidad,15,0,0,0
4,1a,2022-03-01,Mensualidad,15,0,0,0
4,1a,2022-04-01,Mensualidad,15,0,0,0
4,1a,2022-05-01,Mensualidad,15,0,0,0
4,1a,2022-06-01,Mensualidad,15,0,0,0
4,1a,2022-07-01,Mensualidad,15,0,0,0
4,1a,2022-08-01,Mensualidad,20,0,0,0
4,1a,2022-09-01,Mensualidad,20,0,0,0
4,1a,2022-10-01,Mensualidad,20,0,0,0
4,1a,2022-11-01,Mensualidad,20,0,0,0
4,1a,2022-12-01,Mensualidad,20,0,0,0
4,1a,2023-01-01,Mensualidad,20,0,0,0
4,1a,2023-02-01,Mensualidad,20,0,0,0
4,1a,2023-03-01,Mensualidad,20,0,0,0
4,1a,2023-04-01,Mensualidad,20,0,0,0
4,1a,2023-05-01,Mensualidad,20,0,0,0
4,1a,2023-06-01,Mensualidad,20,0,0,0
4,1a,2023-07-01,Mensualidad,20,0,0,0
4,1a,2023-08-01,Mensualidad,20,0,0,0
4,1a,2023-09-01,Mensualidad,20,0,0,0
4,1c,2023-04-01,Mensualidad,20,0,0,0
4,1c,2023-05-01,Mensualidad,20,0,0,0
4,1c,2023-06-01,Mensualidad,20,0,0,0
4,1c,2023-07-01,Mensualidad,20,0,0,0
4,1c,2023-08-01,Mensualidad,20,0,0,0
4,1c,2023-09-01,Mensualidad,15,0,0,0
4,2a,2020-08-01,Mensualidad,10,0,0,0
4,2a,2020-09-01,Mensualidad,10,0,0,0
4,2a,2020-10-01,Mensualidad,10,0,0,0
4,2a,2020-11-01,Mensualidad,10,0,0,0
4,2a,2020-12-01,Mensualidad,10,0,0,0
4,2a,2021-01-01,Mensualidad,10,0,0,0
4,2a,2021-02-01,Mensualidad,10,0,0,0
4,2a,2021-03-01,Mensualidad,15,0,0,0
4,2a,2021-04-01,Mensualidad,15,0,0,0
4,2a,2021-05-01,Mensualidad,15,0,0,0
4,2a,2021-06-01,Mensualidad,15,0,0,0
4,2a,2021-07-01,Mensualidad,15,0,0,0
4,2a,2021-08-01,Mensualidad,10,0,0,0
4,2a,2021-09-01,Mensualidad,10,0,0,0
4,2a,2021-10-01,Mensualidad,15,0,0,0
4,2a,2021-11-01,Mensualidad,15,0,0,0
4,2a,2021-12-01,Mensualidad,15,0,0,0
4,2a,2022-01-01,Mensualidad,15,0,0,0
4,2a,2022-02-01,Mensualidad,15,0,0,0
4,2a,2022-03-01,Mensualidad,15,0,0,0
4,2a,2022-04-01,Mensualidad,15,0,0,0
4,2a,2022-05-01,Mensualidad,15,0,0,0
4,2a,2022-06-01,Mensualidad,15,0,0,0
4,2a,2022-07-01,Mensualidad,15,0,0,0
4,2a,2022-08-01,Mensualidad,20,0,0,0
4,2a,2022-09-01,Mensualidad,20,0,0,0
4,2a,2022-10-01,Mensualidad,20,0,0,0
4,2a,2022-11-01,Mensualidad,20,0,0,0
4,2a,2022-12-01,Mensualidad,20,0,0,0
4,2a,2023-01-01,Mensualidad,20,0,0,0
4,2a,2023-02-01,Mensualidad,20,0,0,0
4,2a,2023-03-01,Mensualidad,20,0,0,0
4,2a,2023-04-01,Mensualidad,20,0,0,0
4,2a,2023-05-01,Mensualidad,20,0,0,0
4,2a,2023-06-01,Mensualidad,20,0,0,0
4,2a,2023-07-01,Mensualidad,20,0,0,0
4,2a,2023-08-01,Mensualidad,20,0,0,0
4,2a,2023-09-01,Mensualidad,20,0,0,0
4,2c,2019-05-01,Mensualidad,10,0,0,0
4,2c,2019-06-01,Mensualidad,10,0,0,0
4,2c,2019-07-01,Mensualidad,10,0,0,0
4,2c,2019-08-01,Mensualidad,10,0,0,0
4,2c,2019-09-01,Mensualidad,10,0,0,0
4,2c,2019-10-01,Mensualidad,10,0,0,0
4,2c,2019-11-01,Mensualidad,10,0,0,0
